SUP_ID;STA_NM_ANFR;NAT_ID;COR_NB_DG_LAT;COR_NB_MN_LAT;COR_NB_SC_LAT;COR_CD_NS_LAT;COR_NB_DG_LON;COR_NB_MN_LON;COR_NB_SC_LON;COR_CD_EW_LON;SUP_NM_HAUT;TPO_ID;ADR_LB_LIEU;ADR_LB_ADD1;ADR_LB_ADD2;ADR_LB_ADD3;ADR_NM_CP;COM_CD_INSEE
442085;02B0990129;23;42;58;9;N;9;22;48;E;42;32;Botticella;La Chapelle Ste Catherine;;Station TDF de ERSA;20275;2B107
442085;02B2700012;23;42;58;9;N;9;22;48;E;42;32;Botticella;La Chapelle Ste Catherine;;Station TDF de ERSA;20275;2B107
442085;02B2750065;23;42;58;9;N;9;22;48;E;42;32;Botticella;La Chapelle Ste Catherine;;Station TDF de ERSA;20275;2B107
442085;02B2290127;23;42;58;9;N;9;22;48;E;42;32;Botticella;La Chapelle Ste Catherine;;Station TDF de ERSA;20275;2B107
442085;02B0270001;23;42;58;9;N;9;22;48;E;42;32;Botticella;La Chapelle Ste Catherine;;Station TDF de ERSA;20275;2B107
442085;02B0230039;23;42;58;9;N;9;22;48;E;42;32;Botticella;La Chapelle Ste Catherine;;Station TDF de ERSA;20275;2B107
436673;0782290263;38;48;56;17;N;2;10;50;E;21,5;34;;113 r gabriel peri;;;78500;78586
436673;0782750269;38;48;56;17;N;2;10;50;E;21,5;34;;113 r gabriel peri;;;78500;78586
436673;0780990332;38;48;56;17;N;2;10;50;E;21,5;34;;113 r gabriel peri;;;78500;78586
437323;0740990454;38;45;53;29;N;6;6;3;E;30;28;;2 AV CHAMP FLEURI;;;74600;74010
437323;0742750018;38;45;53;29;N;6;6;3;E;30;28;;2 AV CHAMP FLEURI;;;74600;74010
437323;0742290217;38;45;53;29;N;6;6;3;E;30;28;;2 AV CHAMP FLEURI;;;74600;74010
437323;0742700580;38;45;53;29;N;6;6;3;E;30;28;;2 AV CHAMP FLEURI;;;74600;74010
437369;0301650113;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0301650154;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0301650096;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0300130505;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0300990004;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0300130504;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0300130506;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0302700370;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0301650182;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0301650095;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0300130507;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
437369;0302750095;23;44;17;41;N;4;6;55;E;42;32;L'ELZIERE;CHEM DE LA CÔTE OUEST;;;30160;30037
441481;0572750118;23;49;18;51;N;6;3;18;E;38;34;Malgré l'eau;imp du joran;Rte de Neufchef;;57700;57306
441481;0572700267;23;49;18;51;N;6;3;18;E;38;34;Malgré l'eau;imp du joran;Rte de Neufchef;;57700;57306
441481;0570990375;23;49;18;51;N;6;3;18;E;38;34;Malgré l'eau;imp du joran;Rte de Neufchef;;57700;57306
437750;02B0990241;23;42;19;25;N;9;23;33;E;25,5;32;FUNGAJA;Vallee d'Alesani;;;20234;2B208
437750;02B2290174;23;42;19;25;N;9;23;33;E;25,5;32;FUNGAJA;Vallee d'Alesani;;;20234;2B208
437750;02B2700093;23;42;19;25;N;9;23;33;E;25,5;32;FUNGAJA;Vallee d'Alesani;;;20234;2B208
437750;02B2750120;23;42;19;25;N;9;23;33;E;25,5;32;FUNGAJA;Vallee d'Alesani;;;20234;2B208
437482;0080130114;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0082750052;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080230028;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080130101;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0082290066;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080770007;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080300003;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080130138;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080130103;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0082700080;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080130139;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
437482;0080990018;23;49;43;17;N;4;57;52;E;65;32;FERME DE QUERIMONT;;;;08200;08409
435670;0142700139;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0140300050;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0140130130;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0141670001;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0142290026;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0142750203;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0140990001;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0140130074;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
435670;0140770019;33;49;12;43;N;0;24;11;W;70,8;16;;6 r de la tour;;;14280;14566
446166;0142750120;4;49;9;8;N;0;22;17;W;47,6;34;;rue François Mitterrand;Château d'eau de Fleury sur Orne;;14123;14271
446166;0140030699;4;49;9;8;N;0;22;17;W;47,6;34;;rue François Mitterrand;Château d'eau de Fleury sur Orne;;14123;14271
446166;0142050009;4;49;9;8;N;0;22;17;W;47,6;34;;rue François Mitterrand;Château d'eau de Fleury sur Orne;;14123;14271
446166;0140990073;4;49;9;8;N;0;22;17;W;47,6;34;;rue François Mitterrand;Château d'eau de Fleury sur Orne;;14123;14271
446166;0142700024;4;49;9;8;N;0;22;17;W;47,6;34;;rue François Mitterrand;Château d'eau de Fleury sur Orne;;14123;14271
443823;0872290056;4;46;12;38;N;1;5;53;E;41;34;Lamont;Château d'eau de Lamont;;;87210;87059
443823;0872750065;4;46;12;38;N;1;5;53;E;41;34;Lamont;Château d'eau de Lamont;;;87210;87059
443823;0870990326;4;46;12;38;N;1;5;53;E;41;34;Lamont;Château d'eau de Lamont;;;87210;87059
443823;0872700040;4;46;12;38;N;1;5;53;E;41;34;Lamont;Château d'eau de Lamont;;;87210;87059
449073;0260030377;23;44;17;30;N;4;50;17;E;10;22;;rte rd 59;;;26790;26345
444466;0822290014;20;44;2;24;N;1;6;22;E;32,5;34;couvent des carmes;4 r de l'union;salle Paul Descazeaux;;82100;82033
444540;0382290276;23;45;8;14;N;5;41;29;E;26;74;;Le Canton;pac ech;ZI des Iles;38800;38317
445044;0132700196;23;43;25;4;N;5;2;7;E;45;4;;1 BD DES RAYETTES;LYCEE LURCAT;;13117;13056
445044;0132750181;23;43;25;4;N;5;2;7;E;45;4;;1 BD DES RAYETTES;LYCEE LURCAT;;13117;13056
445044;0130770033;23;43;25;4;N;5;2;7;E;45;4;;1 BD DES RAYETTES;LYCEE LURCAT;;13117;13056
457874;0922700182;38;48;55;58;N;2;16;35;E;33,2;28;;51 r henri poincaré;;;92600;92004
445680;0810220076;23;43;26;58;N;2;3;34;E;15;74;chem du pigné;;;;81540;81288
445453;0182290070;38;46;43;44;N;2;30;21;E;28;16;;251, av jean giraudoux;;;18200;18197
444863;0380230124;23;45;36;30;N;5;0;36;E;25;27;Le Village;Bel Air;LE PLAT;;38540;38519
447703;0432750126;23;45;5;41;N;4;3;35;E;27;74;Le Suc;;;;43200;43150
447703;0432290011;23;45;5;41;N;4;3;35;E;27;74;Le Suc;;;;43200;43150
447703;0430030281;23;45;5;41;N;4;3;35;E;27;74;Le Suc;;;;43200;43150
447703;0430180038;23;45;5;41;N;4;3;35;E;27;74;Le Suc;;;;43200;43150
447703;0432700012;23;45;5;41;N;4;3;35;E;27;74;Le Suc;;;;43200;43150
447703;0430220122;23;45;5;41;N;4;3;35;E;27;74;Le Suc;;;;43200;43150
446181;0370990238;4;47;20;25;N;0;50;54;E;40;17;Le Marchais;Près D82;Château d'eau;;37270;37015
446181;0372750194;4;47;20;25;N;0;50;54;E;40;17;Le Marchais;Près D82;Château d'eau;;37270;37015
446181;0372290192;4;47;20;25;N;0;50;54;E;40;17;Le Marchais;Près D82;Château d'eau;;37270;37015
446181;0372700059;4;47;20;25;N;0;50;54;E;40;17;Le Marchais;Près D82;Château d'eau;;37270;37015
450273;0872750191;26;45;48;21;N;1;16;56;E;25;74;;10 r léon walras ;Société MILLER GRAPHICS;;87000;87085
450273;0872290121;26;45;48;21;N;1;16;56;E;25;74;;10 r léon walras ;Société MILLER GRAPHICS;;87000;87085
450273;0872700065;26;45;48;21;N;1;16;56;E;25;74;;10 r léon walras ;Société MILLER GRAPHICS;;87000;87085
450279;0672700117;4;48;53;39;N;8;6;8;E;49;17;;av du général schneider;Château d'eau;;67470;67463
450279;0672290107;4;48;53;39;N;8;6;8;E;49;17;;av du général schneider;Château d'eau;;67470;67463
450279;0672750138;4;48;53;39;N;8;6;8;E;49;17;;av du général schneider;Château d'eau;;67470;67463
450289;0772700021;31;48;51;5;N;3;14;17;E;53;8;;av jean de la fontaine;silo coop agricole de la Brie;;77510;77385
448776;0382700254;23;45;33;34;N;5;26;58;E;38;32;BADIEU DESSUS;PYLONE TDF;;;38110;38509
448776;0382750047;23;45;33;34;N;5;26;58;E;38;32;BADIEU DESSUS;PYLONE TDF;;;38110;38509
448776;0380990004;23;45;33;34;N;5;26;58;E;38;32;BADIEU DESSUS;PYLONE TDF;;;38110;38509
445738;0852290111;26;46;52;46;N;1;0;32;W;30;65;Le Supas;r du bon accueil;Stade municipal Massabielle;;85500;85109
445738;0852700203;26;46;52;46;N;1;0;32;W;30;65;Le Supas;r du bon accueil;Stade municipal Massabielle;;85500;85109
445738;0852750097;26;46;52;46;N;1;0;32;W;30;65;Le Supas;r du bon accueil;Stade municipal Massabielle;;85500;85109
445738;0850990079;26;46;52;46;N;1;0;32;W;30;65;Le Supas;r du bon accueil;Stade municipal Massabielle;;85500;85109
455597;0281570001;43;48;32;55;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455545;0281570001;43;48;32;56;N;1;46;57;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455575;0281570001;43;48;32;56;N;1;47;1;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455611;0281570001;43;48;32;56;N;1;46;57;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455581;0281570001;43;48;32;56;N;1;47;3;E;3;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524590;0281570001;34;48;32;56;N;1;46;58;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523141;0281570001;34;48;32;56;N;1;46;53;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455553;0281570001;43;48;32;56;N;1;46;59;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455549;0281570001;43;48;32;56;N;1;46;59;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455573;0281570001;43;48;32;56;N;1;47;0;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455543;0281570001;43;48;32;56;N;1;46;52;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523152;0281570001;34;48;32;56;N;1;46;53;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455603;0281570001;43;48;32;56;N;1;46;59;E;3;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455639;0281570001;43;48;32;59;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455587;0281570001;43;48;32;56;N;1;47;0;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455607;0281570001;43;48;32;56;N;1;46;57;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524617;0281570001;34;48;32;56;N;1;46;54;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455593;0281570001;43;48;32;56;N;1;47;2;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455563;0281570001;17;48;32;58;N;1;46;57;E;5;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455595;0281570001;43;48;32;56;N;1;47;2;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455541;0281570001;43;48;33;0;N;1;47;0;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455551;0281570001;43;48;32;56;N;1;46;59;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523192;0281570001;34;48;32;56;N;1;46;55;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
521876;0281570001;34;48;32;56;N;1;46;58;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455535;0281570001;43;48;32;57;N;1;46;57;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524630;0281570001;34;48;32;55;N;1;47;3;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455615;0281570001;43;48;32;55;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524592;0281570001;34;48;32;56;N;1;46;55;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455609;0281570001;43;48;32;56;N;1;46;57;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455579;0281570001;43;48;32;56;N;1;47;1;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455605;0281570001;43;48;32;56;N;1;46;57;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524607;0281570001;34;48;32;56;N;1;46;54;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455539;0281570001;43;48;32;56;N;1;46;58;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455583;0281570001;43;48;32;55;N;1;47;3;E;3;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524643;0281570001;34;48;32;56;N;1;47;3;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455601;0281570001;43;48;32;55;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523162;0281570001;34;48;32;56;N;1;46;53;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455591;0281570001;43;48;32;56;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
521916;0281570001;34;48;32;56;N;1;46;57;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455537;0281570001;17;48;32;57;N;1;46;51;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523173;0281570001;34;48;32;56;N;1;46;53;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455577;0281570001;43;48;32;56;N;1;47;1;E;2;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524637;0281570001;34;48;32;56;N;1;47;3;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523186;0281570001;34;48;32;56;N;1;46;57;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455533;0281570001;17;48;32;57;N;1;46;55;E;5;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524598;0281570001;34;48;32;56;N;1;46;55;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455637;0281570001;43;48;32;56;N;1;46;58;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455565;0281570001;17;48;32;57;N;1;46;59;E;5;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
523123;0281570001;34;48;32;56;N;1;46;56;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455613;0281570001;43;48;32;56;N;1;46;54;E;3;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524623;0281570001;34;48;32;56;N;1;46;52;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455585;0281570001;43;48;32;55;N;1;46;57;E;3;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455547;0281570001;43;48;32;56;N;1;46;51;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524654;0281570001;34;48;32;59;N;1;47;2;E;0;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455653;0281570001;43;48;32;59;N;1;47;2;E;3;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455599;0281570001;43;48;32;55;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
524647;0281570001;34;48;32;59;N;1;47;0;E;4;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
455589;0281570001;43;48;32;56;N;1;47;1;E;1;52;RAMBOUILLET CTS;LA GRANDE TOUCHE;TELEPORT;;28700;28015
448688;0022290442;23;49;49;16;N;3;17;2;E;48;32;Moulin de Tous Vents;angle r de grugies et r du moulin de tous vents;Station TDF de ST QUENTIN;;02430;02340
448688;0020130347;23;49;49;16;N;3;17;2;E;48;32;Moulin de Tous Vents;angle r de grugies et r du moulin de tous vents;Station TDF de ST QUENTIN;;02430;02340
448688;0022700002;23;49;49;16;N;3;17;2;E;48;32;Moulin de Tous Vents;angle r de grugies et r du moulin de tous vents;Station TDF de ST QUENTIN;;02430;02340
448688;0020990001;23;49;49;16;N;3;17;2;E;48;32;Moulin de Tous Vents;angle r de grugies et r du moulin de tous vents;Station TDF de ST QUENTIN;;02430;02340
448688;0022750031;23;49;49;16;N;3;17;2;E;48;32;Moulin de Tous Vents;angle r de grugies et r du moulin de tous vents;Station TDF de ST QUENTIN;;02430;02340
444880;0142650500;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142650503;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142650502;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142650173;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0140620703;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142650148;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0140620508;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142650501;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0140620520;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0140580002;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0140620532;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142670501;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0140600040;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
444880;0142670502;38;49;12;9;N;0;20;25;W;54;28;la Haute Folie;Quartier de la Haute Folie;Tour 1101;;14200;14327
448276;0782750598;26;48;49;6;N;1;54;13;E;25;65;;R DU STADE;STADE DE FOOTBALL;;78640;78442
446533;0692750351;23;45;41;3;N;4;56;41;E;45;4;;9 R GARIBALDI;;;69800;69290
446149;0132701197;23;43;47;0;N;4;44;8;E;27,5;65;QUARTIER GRANAUD;pl du marché;CTRE DE SECOURS;;13103;13094
446149;0130990211;23;43;47;0;N;4;44;8;E;27,5;65;QUARTIER GRANAUD;pl du marché;CTRE DE SECOURS;;13103;13094
446149;0132750366;23;43;47;0;N;4;44;8;E;27,5;65;QUARTIER GRANAUD;pl du marché;CTRE DE SECOURS;;13103;13094
445548;0170990019;23;45;59;16;N;1;5;14;W;35;74;Les Rosiers;R Paul Béhu;;;17450;17168
445548;0172750211;23;45;59;16;N;1;5;14;W;35;74;Les Rosiers;R Paul Béhu;;;17450;17168
445548;0172290046;23;45;59;16;N;1;5;14;W;35;74;Les Rosiers;R Paul Béhu;;;17450;17168
445548;0172700032;23;45;59;16;N;1;5;14;W;35;74;Les Rosiers;R Paul Béhu;;;17450;17168
442405;0240220068;17;45;19;31;N;1;9;42;E;6;16;;Route de Cubas;;;24160;24196
446159;0732290098;17;45;16;31;N;6;21;26;E;30;16;;r des chaudannes;;;73300;73248
446159;0730220030;17;45;16;31;N;6;21;26;E;30;16;;r des chaudannes;;;73300;73248
446159;0730990182;17;45;16;31;N;6;21;26;E;30;16;;r des chaudannes;;;73300;73248
446172;0742750204;23;46;21;14;N;6;26;15;E;28;65;LES FOURCHES;RTE DE LA CROISÉE ;RVOIR;;74200;74013
446172;0742700197;23;46;21;14;N;6;26;15;E;28;65;LES FOURCHES;RTE DE LA CROISÉE ;RVOIR;;74200;74013
446172;0740990101;23;46;21;14;N;6;26;15;E;28;65;LES FOURCHES;RTE DE LA CROISÉE ;RVOIR;;74200;74013
450492;0160990007;23;45;44;19;N;0;24;13;E;49;32;les grands champs;;;;16110;16281
451353;0372290191;4;47;18;39;N;0;32;20;E;44,6;34;;13 r de la croix robert;chateau d'eau;;37190;37099
451353;0372700037;4;47;18;39;N;0;32;20;E;44,6;34;;13 r de la croix robert;chateau d'eau;;37190;37099
451353;0372750378;4;47;18;39;N;0;32;20;E;44,6;34;;13 r de la croix robert;chateau d'eau;;37190;37099
451353;0370990260;4;47;18;39;N;0;32;20;E;44,6;34;;13 r de la croix robert;chateau d'eau;;37190;37099
452238;0590990216;31;50;53;6;N;2;28;2;E;36;8;;1 ter rue Odoul;Silo  S.C.A. LA FLANDRE;;59470;59663
452238;0592700024;31;50;53;6;N;2;28;2;E;36;8;;1 ter rue Odoul;Silo  S.C.A. LA FLANDRE;;59470;59663
452238;0592750154;31;50;53;6;N;2;28;2;E;36;8;;1 ter rue Odoul;Silo  S.C.A. LA FLANDRE;;59470;59663
455336;0012290245;23;45;49;37;N;5;0;19;E;32;65;Les Marquettes;chem des marquettes;;;01700;01043
455336;0012750226;23;45;49;37;N;5;0;19;E;32;65;Les Marquettes;chem des marquettes;;;01700;01043
455336;0012700176;23;45;49;37;N;5;0;19;E;32;65;Les Marquettes;chem des marquettes;;;01700;01043
455336;0010990045;23;45;49;37;N;5;0;19;E;32;65;Les Marquettes;chem des marquettes;;;01700;01043
455471;0932670501;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0932670502;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0932050013;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620508;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620518;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620514;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0932650503;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620517;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620001;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620007;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620522;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620523;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620524;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0932700225;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620501;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0932670500;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
455471;0930620003;38;48;52;3;N;2;24;53;E;161,6;9;;40, av jean jaures;Tour Mercuriales Ouest;Tour Ponant;93170;93006
